# Time	Pos	PotentialE	KineticE	TotalE
0.514000	1.236167	-8.896356	0.547033	-8.349323
0.515000	1.237208	-8.887055	0.537732	-8.349323
0.516000	1.238241	-8.877843	0.528520	-8.349323
0.517000	1.239264	-8.868722	0.519399	-8.349323
0.518000	1.240279	-8.859690	0.510366	-8.349323
0.519000	1.241285	-8.850746	0.501423	-8.349323
0.520000	1.242282	-8.841892	0.492569	-8.349323
0.521000	1.243270	-8.833127	0.483804	-8.349323
0.522000	1.244249	-8.824450	0.475127	-8.349323
0.523000	1.245220	-8.815862	0.466538	-8.349323
0.524000	1.246181	-8.807361	0.458038	-8.349323
0.525000	1.247134	-8.798948	0.449625	-8.349323
0.526000	1.248078	-8.790623	0.441300	-8.349323
0.527000	1.249013	-8.782385	0.433062	-8.349323
0.528000	1.249939	-8.774234	0.424911	-8.349323
0.529000	1.250857	-8.766170	0.416846	-8.349323
0.530000	1.251765	-8.758192	0.408868	-8.349323
0.531000	1.252665	-8.750300	0.400976	-8.349323
0.532000	1.253556	-8.742494	0.393170	-8.349323
0.533000	1.254439	-8.734773	0.385450	-8.349323
0.534000	1.255312	-8.727138	0.377814	-8.349323
0.535000	1.256177	-8.719588	0.370264	-8.349323
0.536000	1.257033	-8.712122	0.362798	-8.349324
0.537000	1.257881	-8.704741	0.355417	-8.349324
0.538000	1.258720	-8.697444	0.348120	-8.349324
0.539000	1.259550	-8.690230	0.340907	-8.349324
0.540000	1.260371	-8.683101	0.333777	-8.349324
0.541000	1.261184	-8.676054	0.326731	-8.349324
0.542000	1.261988	-8.669091	0.319767	-8.349324
0.543000	1.262783	-8.662210	0.312886	-8.349324
0.544000	1.263570	-8.655411	0.306087	-8.349324
0.545000	1.264348	-8.648694	0.299371	-8.349324
0.546000	1.265117	-8.642060	0.292736	-8.349324
0.547000	1.265878	-8.635506	0.286182	-8.349324
0.548000	1.266631	-8.629034	0.279710	-8.349324
0.549000	1.267374	-8.622643	0.273319	-8.349324
0.550000	1.268109	-8.616332	0.267008	-8.349324
0.551000	1.268836	-8.610101	0.260778	-8.349324
0.552000	1.269554	-8.603951	0.254627	-8.349324
0.553000	1.270263	-8.597880	0.248557	-8.349324
0.554000	1.270964	-8.591889	0.242565	-8.349324
0.555000	1.271656	-8.585977	0.236653	-8.349324
0.556000	1.272340	-8.580144	0.230820	-8.349324
0.557000	1.273015	-8.574389	0.225065	-8.349324
0.558000	1.273681	-8.568713	0.219389	-8.349324
0.559000	1.274340	-8.563115	0.213791	-8.349324
0.560000	1.274989	-8.557594	0.208270	-8.349324
0.561000	1.275630	-8.552151	0.202828	-8.349324
0.562000	1.276263	-8.546786	0.197462	-8.349324
0.563000	1.276887	-8.541497	0.192173	-8.349324
0.564000	1.277503	-8.536285	0.186961	-8.349324
0.565000	1.278110	-8.531150	0.181826	-8.349324
0.566000	1.278709	-8.526090	0.176766	-8.349324
0.567000	1.279299	-8.521107	0.171783	-8.349324
0.568000	1.279881	-8.516199	0.166875	-8.349324
0.569000	1.280455	-8.511367	0.162043	-8.349324
0.570000	1.281020	-8.506610	0.157286	-8.349324
0.571000	1.281577	-8.501928	0.152604	-8.349324
0.572000	1.282125	-8.497321	0.147997	-8.349324
0.573000	1.282665	-8.492788	0.143464	-8.349324
0.574000	1.283196	-8.488329	0.139005	-8.349324
0.575000	1.283719	-8.483945	0.134621	-8.349324
0.576000	1.284234	-8.479634	0.130310	-8.349324
0.577000	1.284740	-8.475397	0.126073	-8.349324
0.578000	1.285238	-8.471233	0.121909	-8.349324
0.579000	1.285728	-8.467142	0.117818	-8.349324
0.580000	1.286209	-8.463125	0.113800	-8.349324
0.581000	1.286682	-8.459179	0.109855	-8.349324
0.582000	1.287147	-8.455307	0.105983	-8.349324
0.583000	1.287603	-8.451507	0.102182	-8.349324
0.584000	1.288051	-8.447778	0.098454	-8.349324
0.585000	1.288490	-8.444122	0.094798	-8.349324
0.586000	1.288922	-8.440537	0.091213	-8.349324
0.587000	1.289344	-8.437024	0.087700	-8.349324
0.588000	1.289759	-8.433582	0.084258	-8.349324
0.589000	1.290166	-8.430212	0.080887	-8.349324
0.590000	1.290564	-8.426912	0.077588	-8.349324
0.591000	1.290953	-8.423683	0.074359	-8.349324
0.592000	1.291335	-8.420525	0.071200	-8.349324
0.593000	1.291708	-8.417437	0.068112	-8.349324
0.594000	1.292073	-8.414419	0.065095	-8.349324
0.595000	1.292430	-8.411472	0.062147	-8.349324
0.596000	1.292778	-8.408594	0.059270	-8.349324
0.597000	1.293118	-8.405786	0.056462	-8.349324
0.598000	1.293450	-8.403048	0.053724	-8.349324
0.599000	1.293774	-8.400379	0.051055	-8.349324
0.600000	1.294089	-8.397780	0.048456	-8.349324
0.601000	1.294396	-8.395250	0.045926	-8.349324
0.602000	1.294695	-8.392789	0.043464	-8.349324
0.603000	1.294986	-8.390397	0.041072	-8.349324
0.604000	1.295269	-8.388073	0.038749	-8.349324
0.605000	1.295543	-8.385819	0.036494	-8.349324
0.606000	1.295809	-8.383633	0.034308	-8.349324
0.607000	1.296067	-8.381515	0.032190	-8.349324
0.608000	1.296316	-8.379466	0.030141	-8.349325
0.609000	1.296558	-8.377484	0.028160	-8.349325
0.610000	1.296791	-8.375571	0.026247	-8.349325
0.611000	1.297016	-8.373726	0.024402	-8.349325
0.612000	1.297233	-8.371949	0.022624	-8.349325
0.613000	1.297442	-8.370240	0.020915	-8.349325
0.614000	1.297642	-8.368598	0.019273	-8.349325
0.615000	1.297834	-8.367024	0.017699	-8.349325
0.616000	1.298018	-8.365517	0.016193	-8.349325
0.617000	1.298194	-8.364078	0.014753	-8.349325
0.618000	1.298362	-8.362706	0.013382	-8.349325
0.619000	1.298521	-8.361402	0.012077	-8.349325
0.620000	1.298673	-8.360164	0.010840	-8.349325
0.621000	1.298816	-8.358994	0.009669	-8.349325
0.622000	1.298951	-8.357891	0.008566	-8.349325
0.623000	1.299078	-8.356855	0.007530	-8.349325
0.624000	1.299196	-8.355886	0.006561	-8.349325
0.625000	1.299307	-8.354983	0.005659	-8.349325
0.626000	1.299409	-8.354148	0.004823	-8.349325
0.627000	1.299503	-8.353379	0.004055	-8.349325
0.628000	1.299589	-8.352678	0.003353	-8.349325
0.629000	1.299667	-8.352043	0.002718	-8.349325
0.630000	1.299737	-8.351474	0.002150	-8.349325
0.631000	1.299798	-8.350972	0.001648	-8.349325
0.632000	1.299851	-8.350537	0.001213	-8.349325
0.633000	1.299897	-8.350169	0.000844	-8.349325
0.634000	1.299934	-8.349867	0.000542	-8.349325
0.635000	1.299962	-8.349631	0.000307	-8.349325
0.636000	1.299983	-8.349463	0.000138	-8.349325
0.637000	1.299996	-8.349360	0.000036	-8.349325
0.638000	1.300000	-8.349325	0.000000	-8.349325
0.639000	1.299996	-8.349355	0.000031	-8.349325
0.640000	1.299984	-8.349453	0.000128	-8.349325
0.641000	1.299964	-8.349617	0.000292	-8.349325
0.642000	1.299936	-8.349847	0.000523	-8.349325
0.643000	1.299900	-8.350144	0.000820	-8.349325
0.644000	1.299855	-8.350508	0.001183	-8.349325
0.645000	1.299802	-8.350938	0.001613	-8.349325
0.646000	1.299741	-8.351435	0.002110	-8.349325
0.647000	1.299672	-8.351998	0.002674	-8.349325
0.648000	1.299595	-8.352629	0.003304	-8.349325
0.649000	1.299510	-8.353326	0.004001	-8.349325
0.650000	1.299416	-8.354089	0.004765	-8.349325
0.651000	1.299314	-8.354920	0.005595	-8.349325
0.652000	1.299205	-8.355817	0.006492	-8.349325
0.653000	1.299087	-8.356781	0.007457	-8.349325
0.654000	1.298960	-8.357812	0.008488	-8.349325
0.655000	1.298826	-8.358911	0.009586	-8.349325
0.656000	1.298683	-8.360076	0.010751	-8.349325
0.657000	1.298533	-8.361308	0.011984	-8.349325
0.658000	1.298374	-8.362608	0.013283	-8.349325
0.659000	1.298207	-8.363975	0.014650	-8.349325
0.660000	1.298031	-8.365409	0.016084	-8.349325
0.661000	1.297848	-8.366911	0.017586	-8.349325
0.662000	1.297656	-8.368480	0.019155	-8.349325
0.663000	1.297457	-8.370116	0.020792	-8.349325
0.664000	1.297249	-8.371821	0.022496	-8.349325
0.665000	1.297032	-8.373593	0.024269	-8.349325
0.666000	1.296808	-8.375433	0.026109	-8.349325
0.667000	1.296575	-8.377341	0.028017	-8.349325
0.668000	1.296334	-8.379317	0.029993	-8.349325
0.669000	1.296085	-8.381362	0.032037	-8.349324
0.670000	1.295828	-8.383474	0.034150	-8.349324
0.671000	1.295563	-8.385656	0.036331	-8.349324
0.672000	1.295289	-8.387905	0.038581	-8.349324
0.673000	1.295007	-8.390223	0.040899	-8.349324
0.674000	1.294717	-8.392611	0.043286	-8.349324
0.675000	1.294419	-8.395067	0.045742	-8.349324
0.676000	1.294112	-8.397592	0.048267	-8.349324
0.677000	1.293797	-8.400186	0.050861	-8.349324
0.678000	1.293474	-8.402849	0.053525	-8.349324
0.679000	1.293143	-8.405582	0.056258	-8.349324
0.680000	1.292803	-8.408385	0.059061	-8.349324
0.681000	1.292456	-8.411258	0.061933	-8.349324
0.682000	1.292100	-8.414200	0.064876	-8.349324
0.683000	1.291735	-8.417212	0.067888	-8.349324
0.684000	1.291363	-8.420295	0.070971	-8.349324
0.685000	1.290982	-8.423448	0.074124	-8.349324
0.686000	1.290593	-8.426672	0.077348	-8.349324
0.687000	1.290195	-8.429967	0.080642	-8.349324
0.688000	1.289789	-8.433332	0.084008	-8.349324
0.689000	1.289375	-8.436769	0.087444	-8.349324
0.690000	1.288953	-8.440276	0.090952	-8.349324
0.691000	1.288522	-8.443856	0.094531	-8.349324
0.692000	1.288083	-8.447507	0.098183	-8.349324
0.693000	1.287636	-8.451230	0.101905	-8.349324
0.694000	1.287180	-8.455025	0.105700	-8.349324
0.695000	1.286716	-8.458892	0.109568	-8.349324
0.696000	1.286244	-8.462832	0.113508	-8.349324
0.697000	1.285764	-8.466844	0.117520	-8.349324
0.698000	1.285275	-8.470930	0.121605	-8.349324
0.699000	1.284777	-8.475088	0.125764	-8.349324
0.700000	1.284271	-8.479320	0.129996	-8.349324
0.701000	1.283757	-8.483625	0.134301	-8.349324
0.702000	1.283235	-8.488004	0.138680	-8.349324
0.703000	1.282704	-8.492457	0.143133	-8.349324
0.704000	1.282165	-8.496985	0.147661	-8.349324
0.705000	1.281617	-8.501587	0.152262	-8.349324
0.706000	1.281061	-8.506263	0.156939	-8.349324
0.707000	1.280497	-8.511015	0.161691	-8.349324
0.708000	1.279924	-8.515841	0.166517	-8.349324
0.709000	1.279343	-8.520743	0.171419	-8.349324
0.710000	1.278753	-8.525721	0.176397	-8.349324
0.711000	1.278155	-8.530775	0.181451	-8.349324
0.712000	1.277548	-8.535905	0.186581	-8.349324
0.713000	1.276933	-8.541111	0.191787	-8.349324
0.714000	1.276309	-8.546394	0.197070	-8.349324
0.715000	1.275677	-8.551754	0.202430	-8.349324
0.716000	1.275037	-8.557191	0.207867	-8.349324
0.717000	1.274388	-8.562706	0.213382	-8.349324
0.718000	1.273730	-8.568298	0.218975	-8.349324
0.719000	1.273064	-8.573969	0.224645	-8.349324
0.720000	1.272390	-8.579718	0.230394	-8.349324
0.721000	1.271707	-8.585545	0.236221	-8.349324
0.722000	1.271015	-8.591451	0.242128	-8.349324
0.723000	1.270315	-8.597437	0.248113	-8.349324
0.724000	1.269606	-8.603502	0.254178	-8.349324
0.725000	1.268889	-8.609646	0.260322	-8.349324
0.726000	1.268163	-8.615871	0.266547	-8.349324
0.727000	1.267429	-8.622176	0.272852	-8.349324
0.728000	1.266686	-8.628561	0.279237	-8.349324
0.729000	1.265934	-8.635027	0.285703	-8.349324
0.730000	1.265174	-8.641575	0.292251	-8.349324
0.731000	1.264405	-8.648203	0.298880	-8.349324
0.732000	1.263627	-8.654914	0.305590	-8.349324
0.733000	1.262841	-8.661706	0.312383	-8.349324
0.734000	1.262047	-8.668581	0.319258	-8.349324
0.735000	1.261243	-8.675539	0.326215	-8.349324
0.736000	1.260431	-8.682579	0.333256	-8.349324
0.737000	1.259610	-8.689703	0.340379	-8.349324
0.738000	1.258781	-8.696910	0.347586	-8.349324
0.739000	1.257943	-8.704201	0.354877	-8.349324
0.740000	1.257096	-8.711576	0.362252	-8.349324
0.741000	1.256240	-8.719035	0.369712	-8.349323
0.742000	1.255376	-8.726579	0.377256	-8.349323
0.743000	1.254503	-8.734208	0.384885	-8.349323
0.744000	1.253621	-8.741923	0.392599	-8.349323
0.745000	1.252731	-8.749722	0.400399	-8.349323
0.746000	1.251832	-8.757608	0.408284	-8.349323
0.747000	1.250924	-8.765580	0.416256	-8.349323
0.748000	1.250007	-8.773638	0.424314	-8.349323
0.749000	1.249081	-8.781782	0.432459	-8.349323
0.750000	1.248147	-8.790014	0.440691	-8.349323
0.751000	1.247204	-8.798333	0.449010	-8.349323
0.752000	1.246252	-8.806739	0.457416	-8.349323
0.753000	1.245291	-8.815233	0.465910	-8.349323
0.754000	1.244321	-8.823815	0.474492	-8.349323
0.755000	1.243342	-8.832486	0.483162	-8.349323
0.756000	1.242355	-8.841244	0.491921	-8.349323
0.757000	1.241359	-8.850092	0.500769	-8.349323
0.758000	1.240353	-8.859028	0.509705	-8.349323
0.759000	1.239339	-8.868054	0.518731	-8.349323
0.760000	1.238316	-8.877169	0.527846	-8.349323
0.761000	1.237284	-8.886374	0.537051	-8.349323
0.762000	1.236243	-8.895669	0.546345	-8.349323
0.763000	1.235194	-8.905053	0.555730	-8.349323
0.764000	1.234135	-8.914528	0.565205	-8.349323
0.765000	1.233067	-8.924093	0.574770	-8.349323
0.766000	1.231991	-8.933749	0.584426	-8.349323
0.767000	1.230905	-8.943495	0.594172	-8.349323
0.768000	1.229810	-8.953333	0.604010	-8.349323
0.769000	1.228707	-8.963261	0.613938	-8.349323
0.770000	1.227594	-8.973280	0.623957	-8.349323
0.771000	1.226473	-8.983391	0.634068	-8.349323
0.772000	1.225342	-8.993593	0.644270	-8.349323
0.773000	1.224202	-9.003886	0.654563	-8.349323
0.774000	1.223054	-9.014271	0.664948	-8.349323
0.775000	1.221896	-9.024747	0.675424	-8.349323
0.776000	1.220729	-9.035315	0.685992	-8.349323
0.777000	1.219553	-9.045974	0.696651	-8.349323
0.778000	1.218368	-9.056724	0.707401	-8.349323
0.779000	1.217174	-9.067566	0.718243	-8.349323
0.780000	1.215971	-9.078499	0.729176	-8.349323
0.781000	1.214759	-9.089524	0.740201	-8.349323
0.782000	1.213538	-9.100639	0.751316	-8.349323
0.783000	1.212307	-9.111846	0.762523	-8.349323
0.784000	1.211068	-9.123143	0.773820	-8.349323
0.785000	1.209819	-9.134531	0.785208	-8.349323
0.786000	1.208562	-9.146009	0.796686	-8.349323
0.787000	1.207295	-9.157578	0.808254	-8.349323
0.788000	1.206019	-9.169236	0.819913	-8.349323
0.789000	1.204734	-9.180984	0.831660	-8.349323
0.790000	1.203439	-9.192820	0.843497	-8.349323
0.791000	1.202136	-9.204746	0.855422	-8.349324
0.792000	1.200823	-9.216760	0.867436	-8.349324
0.793000	1.199502	-9.228861	0.879537	-8.349324
0.794000	1.198171	-9.241050	0.891726	-8.349324
0.795000	1.196831	-9.253325	0.904001	-8.349324
0.796000	1.195482	-9.265686	0.916362	-8.349324
0.797000	1.194123	-9.278132	0.928809	-8.349324
0.798000	1.192756	-9.290664	0.941340	-8.349324
0.799000	1.191379	-9.303278	0.953954	-8.349324
0.800000	1.189993	-9.315976	0.966652	-8.349324
0.801000	1.188598	-9.328756	0.979432	-8.349324
0.802000	1.187194	-9.341617	0.992292	-8.349324
0.803000	1.185781	-9.354557	1.005233	-8.349324
0.804000	1.184358	-9.367577	1.018253	-8.349324
0.805000	1.182927	-9.380674	1.031350	-8.349324
0.806000	1.181486	-9.393848	1.044523	-8.349325
0.807000	1.180036	-9.407097	1.057772	-8.349325
0.808000	1.178577	-9.420419	1.071095	-8.349325
0.809000	1.177109	-9.433814	1.084489	-8.349325
0.810000	1.175631	-9.447279	1.097954	-8.349325
0.811000	1.174145	-9.460813	1.111488	-8.349325
0.812000	1.172649	-9.474415	1.125089	-8.349325
0.813000	1.171145	-9.488081	1.138756	-8.349326
0.814000	1.169631	-9.501811	1.152485	-8.349326
0.815000	1.168108	-9.515602	1.166276	-8.349326
0.816000	1.166577	-9.529451	1.180125	-8.349326
0.817000	1.165036	-9.543357	1.194031	-8.349326
0.818000	1.163486	-9.557318	1.207991	-8.349326
0.819000	1.161927	-9.571330	1.222003	-8.349327
0.820000	1.160359	-9.585390	1.236064	-8.349327
0.821000	1.158782	-9.599497	1.250170	-8.349327
0.822000	1.157197	-9.613647	1.264319	-8.349327
0.823000	1.155602	-9.627836	1.278509	-8.349328
0.824000	1.153999	-9.642062	1.292734	-8.349328
0.825000	1.152386	-9.656321	1.306993	-8.349328
0.826000	1.150765	-9.670609	1.321281	-8.349328
0.827000	1.149135	-9.684923	1.335594	-8.349329
0.828000	1.147496	-9.699258	1.349929	-8.349329
0.829000	1.145849	-9.713611	1.364282	-8.349329
0.830000	1.144193	-9.727977	1.378647	-8.349330
0.831000	1.142528	-9.742351	1.393021	-8.349330
0.832000	1.140854	-9.756728	1.407398	-8.349331
0.833000	1.139172	-9.771104	1.421773	-8.349331
0.834000	1.137482	-9.785474	1.436142	-8.349331
0.835000	1.135783	-9.799831	1.450499	-8.349332
0.836000	1.134075	-9.814170	1.464838	-8.349332
0.837000	1.132359	-9.828485	1.479152	-8.349333
0.838000	1.130635	-9.842770	1.493437	-8.349333
0.839000	1.128903	-9.857018	1.507685	-8.349334
0.840000	1.127162	-9.871223	1.521889	-8.349334
0.841000	1.125414	-9.885377	1.536042	-8.349335
0.842000	1.123657	-9.899473	1.550138	-8.349336
0.843000	1.121892	-9.913504	1.564167	-8.349336
0.844000	1.120119	-9.927460	1.578123	-8.349337
0.845000	1.118339	-9.941334	1.591997	-8.349337
0.846000	1.116551	-9.955118	1.605779	-8.349338
0.847000	1.114755	-9.968801	1.619462	-8.349339
0.848000	1.112951	-9.982375	1.633036	-8.349340
0.849000	1.111140	-9.995830	1.646490	-8.349340
0.850000	1.109322	-10.009156	1.659814	-8.349341
0.851000	1.107496	-10.022341	1.672999	-8.349342
0.852000	1.105664	-10.035376	1.686033	-8.349343
0.853000	1.103824	-10.048248	1.698904	-8.349344
0.854000	1.101977	-10.060946	1.711601	-8.349345
0.855000	1.100123	-10.073457	1.724111	-8.349346
0.856000	1.098263	-10.085770	1.736423	-8.349347
0.857000	1.096396	-10.097869	1.748521	-8.349348
0.858000	1.094523	-10.109743	1.760394	-8.349349
0.859000	1.092644	-10.121376	1.772026	-8.349350
0.860000	1.090758	-10.132754	1.783403	-8.349351
0.861000	1.088866	-10.143862	1.794510	-8.349353
0.862000	1.086969	-10.154685	1.805331	-8.349354
0.863000	1.085066	-10.165205	1.815850	-8.349355
0.864000	1.083158	-10.175407	1.826050	-8.349357
0.865000	1.081244	-10.185272	1.835914	-8.349358
0.866000	1.079325	-10.194784	1.845425	-8.349359
0.867000	1.077402	-10.203924	1.854563	-8.349361
0.868000	1.075473	-10.212673	1.863310	-8.349362
0.869000	1.073541	-10.221011	1.871647	-8.349364
0.870000	1.071604	-10.228919	1.879553	-8.349366
0.871000	1.069663	-10.236376	1.887009	-8.349367
0.872000	1.067718	-10.243361	1.893992	-8.349369
0.873000	1.065770	-10.249853	1.900482	-8.349371
0.874000	1.063819	-10.255829	1.906456	-8.349373
0.875000	1.061865	-10.261266	1.911892	-8.349374
0.876000	1.059908	-10.266142	1.916766	-8.349376
0.877000	1.057949	-10.270433	1.921055	-8.349378
0.878000	1.055988	-10.274115	1.924735	-8.349380
0.879000	1.054025	-10.277163	1.927780	-8.349382
0.880000	1.052061	-10.279552	1.930167	-8.349384
0.881000	1.050096	-10.281256	1.931870	-8.349387
0.882000	1.048130	-10.282251	1.932862	-8.349389
0.883000	1.046163	-10.282510	1.933119	-8.349391
0.884000	1.044197	-10.282006	1.932613	-8.349393
0.885000	1.042231	-10.280713	1.931318	-8.349395
0.886000	1.040266	-10.278605	1.929207	-8.349398
0.887000	1.038303	-10.275654	1.926254	-8.349400
0.888000	1.036341	-10.271833	1.922431	-8.349402
0.889000	1.034381	-10.267116	1.917712	-8.349405
0.890000	1.032424	-10.261476	1.912070	-8.349407
0.891000	1.030470	-10.254887	1.905478	-8.349409
0.892000	1.028520	-10.247322	1.897910	-8.349412
0.893000	1.026573	-10.238755	1.889341	-8.349414
0.894000	1.024632	-10.229160	1.879744	-8.349416
0.895000	1.022696	-10.218515	1.869096	-8.349418
0.896000	1.020765	-10.206793	1.857373	-8.349421
0.897000	1.018841	-10.193973	1.844550	-8.349423
0.898000	1.016924	-10.180033	1.830608	-8.349425
0.899000	1.015014	-10.164951	1.815524	-8.349427
0.900000	1.013113	-10.148708	1.799279	-8.349429
0.901000	1.011220	-10.131287	1.781856	-8.349431
0.902000	1.009337	-10.112671	1.763238	-8.349432
0.903000	1.007464	-10.092846	1.743412	-8.349434
0.904000	1.005602	-10.071801	1.722365	-8.349436
0.905000	1.003752	-10.049525	1.700088	-8.349437
0.906000	1.001914	-10.026012	1.676574	-8.349438
0.907000	1.000090	-10.001257	1.651818	-8.349439
0.908000	0.998279	-9.975258	1.625818	-8.349440
0.909000	0.996483	-9.948018	1.598578	-8.349441
0.910000	0.994703	-9.919542	1.570101	-8.349441
0.911000	0.992939	-9.889839	1.540398	-8.349441
0.912000	0.991193	-9.858923	1.509482	-8.349441
0.913000	0.989464	-9.826809	1.477369	-8.349440
0.914000	0.987755	-9.793521	1.444081	-8.349440
0.915000	0.986065	-9.759083	1.409644	-8.349439
0.916000	0.984397	-9.723528	1.374090	-8.349437
0.917000	0.982750	-9.686891	1.337455	-8.349436
0.918000	0.981126	-9.649213	1.299780	-8.349434
0.919000	0.979525	-9.610542	1.261111	-8.349431
0.920000	0.977949	-9.570930	1.221502	-8.349428
0.921000	0.976399	-9.530435	1.181010	-8.349425
0.922000	0.974876	-9.489120	1.139699	-8.349422
0.923000	0.973380	-9.447056	1.097639	-8.349418
0.924000	0.971912	-9.404319	1.054905	-8.349413
0.925000	0.970475	-9.360988	1.011580	-8.349409
0.926000	0.969068	-9.317153	0.967750	-8.349403
0.927000	0.967692	-9.272906	0.923508	-8.349398
0.928000	0.966349	-9.228346	0.878954	-8.349392
0.929000	0.965040	-9.183578	0.834192	-8.349386
0.930000	0.963766	-9.138711	0.789332	-8.349379
0.931000	0.962528	-9.093860	0.744487	-8.349372
0.932000	0.961326	-9.049143	0.699778	-8.349365
0.933000	0.960161	-9.004685	0.655327	-8.349358
0.934000	0.959036	-8.960612	0.611262	-8.349350
0.935000	0.957950	-8.917055	0.567713	-8.349342
0.936000	0.956905	-8.874148	0.524814	-8.349334
0.937000	0.955901	-8.832025	0.482699	-8.349326
0.938000	0.954940	-8.790823	0.441506	-8.349317
0.939000	0.954022	-8.750680	0.401371	-8.349309
0.940000	0.953148	-8.711734	0.362433	-8.349301
0.941000	0.952319	-8.674121	0.324828	-8.349292
0.942000	0.951536	-8.637975	0.288691	-8.349284
0.943000	0.950799	-8.603431	0.254155	-8.349276
0.944000	0.950110	-8.570617	0.221348	-8.349269
0.945000	0.949469	-8.539658	0.190396	-8.349261
0.946000	0.948876	-8.510674	0.161420	-8.349254
0.947000	0.948332	-8.483780	0.134533	-8.349247
0.948000	0.947838	-8.459084	0.109843	-8.349241
0.949000	0.947395	-8.436685	0.087450	-8.349235
0.950000	0.947002	-8.416676	0.067446	-8.349230
0.951000	0.946660	-8.399140	0.049914	-8.349226
0.952000	0.946370	-8.384149	0.034927	-8.349222
0.953000	0.946132	-8.371767	0.022549	-8.349218
0.954000	0.945945	-8.362048	0.012832	-8.349216
0.955000	0.945811	-8.355031	0.005817	-8.349214
0.956000	0.945730	-8.350748	0.001535	-8.349213
0.957000	0.945700	-8.349217	0.000004	-8.349212
0.958000	0.945724	-8.350444	0.001231	-8.349213
0.959000	0.945800	-8.354424	0.005210	-8.349214
0.960000	0.945928	-8.361140	0.011924	-8.349216
0.961000	0.946108	-8.370563	0.021345	-8.349218
0.962000	0.946341	-8.382653	0.033432	-8.349221
0.963000	0.946626	-8.397359	0.048134	-8.349225
0.964000	0.946962	-8.414618	0.065388	-8.349230
0.965000	0.947349	-8.434358	0.085123	-8.349235
0.966000	0.947787	-8.456497	0.107257	-8.349240
0.967000	0.948275	-8.480945	0.131698	-8.349247
0.968000	0.948813	-8.507601	0.158348	-8.349253
0.969000	0.949401	-8.536359	0.187099	-8.349260
0.970000	0.950037	-8.567106	0.217839	-8.349268
0.971000	0.950721	-8.599722	0.250446	-8.349275
0.972000	0.951452	-8.634082	0.284798	-8.349283
0.973000	0.952230	-8.670057	0.320765	-8.349291
0.974000	0.953054	-8.707514	0.358215	-8.349300
0.975000	0.953923	-8.746320	0.397012	-8.349308
0.976000	0.954836	-8.786338	0.437022	-8.349316
0.977000	0.955793	-8.827429	0.478105	-8.349325
0.978000	0.956792	-8.869457	0.520124	-8.349333
0.979000	0.957833	-8.912285	0.562944	-8.349341
0.980000	0.958914	-8.955777	0.606428	-8.349349
0.981000	0.960035	-8.999799	0.650442	-8.349357
0.982000	0.961195	-9.044221	0.694857	-8.349364
0.983000	0.962393	-9.088915	0.739544	-8.349372
0.984000	0.963628	-9.133758	0.784379	-8.349378
0.985000	0.964898	-9.178629	0.829244	-8.349385
0.986000	0.966203	-9.223413	0.874022	-8.349391
0.987000	0.967542	-9.268001	0.918604	-8.349397
0.988000	0.968914	-9.312288	0.962885	-8.349403
0.989000	0.970318	-9.356173	1.006765	-8.349408
0.990000	0.971752	-9.399564	1.050151	-8.349413
0.991000	0.973216	-9.442371	1.092954	-8.349417
0.992000	0.974709	-9.484513	1.135092	-8.349421
0.993000	0.976230	-9.525914	1.176489	-8.349425
0.994000	0.977777	-9.566503	1.217075	-8.349428
0.995000	0.979350	-9.606215	1.256784	-8.349431
0.996000	0.980948	-9.644993	1.295559	-8.349433
0.997000	0.982569	-9.682782	1.333347	-8.349435
0.998000	0.984214	-9.719536	1.370099	-8.349437
0.999000	0.985880	-9.755213	1.405774	-8.349439
1.000000	0.987567	-9.789775	1.440336	-8.349440
1.001000	0.989275	-9.823192	1.473752	-8.349440
1.002000	0.991001	-9.855437	1.505996	-8.349441
1.003000	0.992746	-9.886486	1.537045	-8.349441
1.004000	0.994508	-9.916324	1.566883	-8.349441
1.005000	0.996286	-9.944936	1.595495	-8.349441
1.006000	0.998080	-9.972312	1.622872	-8.349440
1.007000	0.999889	-9.998448	1.649009	-8.349439
1.008000	1.001712	-10.023341	1.673902	-8.349438
1.009000	1.003549	-10.046991	1.697554	-8.349437
1.010000	1.005398	-10.069403	1.719967	-8.349436
1.011000	1.007258	-10.090584	1.741149	-8.349434
1.012000	1.009130	-10.110542	1.761110	-8.349433
1.013000	1.011012	-10.129291	1.779860	-8.349431
1.014000	1.012903	-10.146843	1.797414	-8.349429
1.015000	1.014804	-10.163215	1.813788	-8.349427
1.016000	1.016712	-10.178424	1.828999	-8.349425
1.017000	1.018629	-10.192490	1.843067	-8.349423
1.018000	1.020552	-10.205433	1.856012	-8.349421
1.019000	1.022482	-10.217274	1.867856	-8.349419
1.020000	1.024418	-10.228038	1.878621	-8.349416
1.021000	1.026359	-10.237746	1.888332	-8.349414
1.022000	1.028305	-10.246426	1.897014	-8.349412
1.023000	1.030255	-10.254100	1.904691	-8.349410
1.024000	1.032208	-10.260796	1.911389	-8.349407
1.025000	1.034165	-10.266540	1.917135	-8.349405
1.026000	1.036124	-10.271357	1.921955	-8.349403
1.027000	1.038086	-10.275275	1.925875	-8.349400
1.028000	1.040050	-10.278321	1.928923	-8.349398
1.029000	1.042014	-10.280521	1.931125	-8.349396
1.030000	1.043980	-10.281903	1.932509	-8.349393
