# Time	Pos	PotentialE	KineticE	TotalE
0.15200001	1.27389944	-0.716945291	0.0599285066	-0.657016754
0.153000012	1.27355206	-0.717760265	0.0607434027	-0.657016873
0.154000014	1.2732023	-0.71858114	0.0615641885	-0.657016933
0.155000001	1.27285016	-0.719408095	0.0623908639	-0.657017231
0.156000003	1.27249575	-0.720240474	0.0632234439	-0.657017052
0.157000005	1.27213895	-0.721079111	0.0640619397	-0.657017171
0.158000007	1.27177978	-0.721923709	0.0649063364	-0.65701735
0.159000009	1.27141833	-0.72277391	0.0657566637	-0.657017231
0.160000011	1.27105451	-0.723630071	0.0666129068	-0.657017171
0.161000013	1.2706883	-0.724492371	0.0674750879	-0.657017291
0.162	1.2703197	-0.725360513	0.0683432072	-0.657017291
0.163000003	1.26994884	-0.726234674	0.0692172721	-0.65701741
0.164000005	1.2695756	-0.727114618	0.0700972825	-0.65701735
0.165000007	1.26919997	-0.728000641	0.0709832609	-0.65701735
0.166000009	1.26882195	-0.728892684	0.0718751922	-0.657017469
0.167000011	1.26844168	-0.729790568	0.0727730915	-0.657017469
0.168000013	1.26805902	-0.730694354	0.0736769587	-0.65701741
0.169000015	1.26767397	-0.731604159	0.0745868012	-0.65701735
0.170000002	1.26728654	-0.732519984	0.0755026266	-0.65701735
0.171000004	1.26689672	-0.733441889	0.0764244348	-0.657017469
0.172000006	1.26650453	-0.734369874	0.0773522332	-0.657017648
0.173000008	1.26611006	-0.735303462	0.0782860294	-0.65701741
0.17400001	1.26571321	-0.736243367	0.0792258233	-0.657017529
0.175000012	1.26531398	-0.737188995	0.0801716149	-0.65701735
0.176000014	1.26491237	-0.738140941	0.0811234042	-0.657017529
0.177000001	1.26450837	-0.739098668	0.0820812061	-0.657017469
0.178000003	1.26410198	-0.740062535	0.0830450207	-0.657017529
0.179000005	1.26369321	-0.741032541	0.084014833	-0.657017708
0.180000007	1.26328206	-0.742008388	0.0849906653	-0.657017708
0.181000009	1.26286852	-0.742990375	0.0859725103	-0.657017887
0.182000011	1.26245272	-0.743978143	0.0869603828	-0.657017767
0.183000013	1.26203454	-0.74497205	0.0879542679	-0.657017767
0.184000015	1.26161397	-0.745971859	0.088954173	-0.657017708
0.185000002	1.26119101	-0.746977746	0.0899600983	-0.657017648
0.186000004	1.26076567	-0.747989476	0.0909720436	-0.65701741
0.187000006	1.26033795	-0.749007463	0.0919900164	-0.657017469
0.188000008	1.25990784	-0.750031412	0.0930140167	-0.65701741
0.18900001	1.25947535	-0.75106138	0.0940440297	-0.65701735
0.190000013	1.25904047	-0.752097487	0.0950800702	-0.65701741
0.191000015	1.25860322	-0.753139496	0.0961221159	-0.65701735
0.192000002	1.25816357	-0.754187584	0.097170189	-0.65701741
0.193000004	1.25772154	-0.755241573	0.0982242748	-0.657017291
0.194000006	1.25727713	-0.756301641	0.0992843658	-0.657017291
0.195000008	1.25683033	-0.757367849	0.100350469	-0.65701735
0.19600001	1.25638115	-0.758440018	0.101422586	-0.65701741
0.197000012	1.25592959	-0.759518027	0.102500714	-0.657017291
0.198000014	1.25547564	-0.760602057	0.103584833	-0.657017231
0.199000016	1.25501931	-0.761692166	0.104674943	-0.657017231
0.200000003	1.25456059	-0.762788236	0.10577105	-0.657017171
0.201000005	1.25409949	-0.763890266	0.10687314	-0.657017112
0.202000007	1.253636	-0.764998198	0.107981205	-0.657016993
0.203000009	1.25317013	-0.766112089	0.109095253	-0.657016814
0.204000011	1.25270188	-0.767231941	0.110215254	-0.657016695
0.205000013	1.25223124	-0.768357873	0.111341216	-0.657016635
0.206000015	1.2517581	-0.769489884	0.112473123	-0.657016754
0.207000017	1.25128257	-0.770627856	0.113610975	-0.657016873
0.208000004	1.25080466	-0.771771789	0.114754766	-0.657016993
0.209000006	1.25032437	-0.772921562	0.11590448	-0.657017112
0.210000008	1.24984169	-0.774077177	0.117060103	-0.657017052
0.21100001	1.24935663	-0.775238693	0.118221626	-0.657017052
0.212000012	1.24886918	-0.77640605	0.119389042	-0.657016993
0.213000014	1.24837935	-0.777579308	0.120562345	-0.657016993
0.214000016	1.24788713	-0.778758585	0.121741503	-0.657017112
0.215000004	1.24739254	-0.779943287	0.122926518	-0.657016754
0.216000006	1.24689555	-0.781134009	0.124117374	-0.657016635
0.217000008	1.24639618	-0.782330632	0.125314042	-0.657016575
0.21800001	1.24589431	-0.783533216	0.126516536	-0.657016695
0.219000012	1.24539006	-0.78474164	0.127724826	-0.657016814
0.220000014	1.24488342	-0.785955667	0.128938884	-0.657016754
0.221000016	1.24437439	-0.787175536	0.130158693	-0.657016873
0.222000018	1.24386299	-0.788401127	0.131384239	-0.657016873
0.223000005	1.24334919	-0.789632261	0.132615507	-0.657016754
0.224000007	1.24283302	-0.790869236	0.133852467	-0.657016754
0.225000009	1.24231446	-0.792111874	0.135095119	-0.657016754
0.226000011	1.24179351	-0.793360114	0.13634342	-0.657016695
0.227000013	1.24127018	-0.794613779	0.137597367	-0.657016397
0.228000015	1.24074435	-0.795873404	0.138856933	-0.657016456
0.229000017	1.24021614	-0.797138691	0.140122071	-0.657016635
0.230000004	1.23968554	-0.798409462	0.141392797	-0.657016635
0.231000006	1.23915255	-0.799685717	0.142669037	-0.657016695
0.232000008	1.23861718	-0.800967455	0.143950775	-0.657016695
0.23300001	1.23807943	-0.802254677	0.145238027	-0.657016635
0.234000012	1.23753929	-0.803547382	0.146530718	-0.657016635
0.235000014	1.23699677	-0.804845452	0.147828847	-0.657016635
0.236000016	1.23645186	-0.806148887	0.149132341	-0.657016516
0.237000018	1.23590457	-0.807457566	0.1504412	-0.657016397
0.238000005	1.2353549	-0.808771729	0.151755378	-0.657016337
0.239000008	1.23480284	-0.810091019	0.153074846	-0.657016158
0.24000001	1.2342484	-0.811415613	0.154399559	-0.657016039
0.241000012	1.23369145	-0.81274569	0.155729517	-0.657016158
0.242000014	1.23313212	-0.814080954	0.157064632	-0.657016337
0.243000016	1.23257041	-0.815421343	0.158404887	-0.657016456
0.244000018	1.23200631	-0.816766858	0.159750268	-0.657016575
0.245000005	1.23143983	-0.818117261	0.161100686	-0.657016575
0.246000007	1.23087096	-0.819472849	0.16245611	-0.657016754
0.247000009	1.23029971	-0.820833385	0.163816527	-0.657016873
0.248000011	1.22972608	-0.822198808	0.165181875	-0.657016933
0.249000013	1.22915006	-0.823569179	0.166552082	-0.657017112
0.25	1.22857165	-0.824944437	0.167927131	-0.657017291
0.251000017	1.22799098	-0.826324105	0.169306934	-0.657017171
0.252000004	1.22740793	-0.827708423	0.17069146	-0.657016993
0.253000021	1.2268225	-0.829097748	0.172080696	-0.657017052
0.254000008	1.22623467	-0.830491483	0.173474535	-0.657016933
0.255000025	1.22564447	-0.831889749	0.17487295	-0.657016814
0.256000012	1.22505188	-0.833292782	0.176275834	-0.657016933
0.256999999	1.22445691	-0.834700227	0.17768319	-0.657017052
0.258000016	1.22385955	-0.836112142	0.179094926	-0.657017231
0.259000003	1.22325993	-0.83752799	0.180510968	-0.657016993
0.26000002	1.22265792	-0.838948309	0.181931272	-0.657017052
0.261000007	1.22205353	-0.840372682	0.183355793	-0.657016873
0.262000024	1.22144675	-0.841801524	0.184784412	-0.657017112
0.263000011	1.22083759	-0.843234301	0.186217085	-0.657017231
0.263999999	1.22022617	-0.844670892	0.18765375	-0.657017112
0.265000015	1.21961236	-0.846111536	0.18909432	-0.657017231
0.266000003	1.21899617	-0.847556055	0.190538719	-0.65701735
0.26700002	1.21837771	-0.849004149	0.191986874	-0.657017291
0.268000007	1.21775687	-0.850456119	0.193438694	-0.65701741
0.269000024	1.21713364	-0.851911545	0.19489412	-0.65701741
0.270000011	1.21650815	-0.853370488	0.196353048	-0.657017469
0.271000028	1.21588027	-0.854833007	0.197815403	-0.657017589
0.272000015	1.21525013	-0.856298685	0.199281111	-0.657017589
0.273000002	1.21461761	-0.857767701	0.200750053	-0.657017648
0.274000019	1.21398282	-0.859239817	0.202222139	-0.657017708
0.275000006	1.21334565	-0.860715151	0.203697279	-0.657017887
0.276000023	1.21270621	-0.862193108	0.20517537	-0.657017708
0.27700001	1.21206439	-0.863674343	0.206656367	-0.657017946
0.278000027	1.2114203	-0.8651582	0.208140105	-0.657018065
0.279000014	1.21077394	-0.86664474	0.209626496	-0.657018244
0.280000001	1.21012521	-0.868133783	0.21111545	-0.657018304
0.281000018	1.20947421	-0.86962533	0.212606847	-0.657018483
0.282000005	1.20882094	-0.871119142	0.214100555	-0.657018602
0.283000022	1.20816541	-0.872615099	0.215596497	-0.657018602
0.284000009	1.20750761	-0.874113202	0.217094526	-0.657018661
0.285000026	1.20684743	-0.875613391	0.218594521	-0.6570189
0.286000013	1.20618498	-0.877115488	0.220096365	-0.657019138
0.287	1.20552039	-0.878619134	0.221599922	-0.657019198
0.288000017	1.20485353	-0.880124271	0.223105103	-0.657019138
0.289000005	1.20418441	-0.881630898	0.224611744	-0.657019138
0.290000021	1.20351315	-0.883138657	0.226119712	-0.65701896
0.291000009	1.20283961	-0.884647727	0.227628887	-0.65701884
0.292000026	1.20216382	-0.88615787	0.229139104	-0.657018781
0.293000013	1.20148575	-0.887668967	0.230650246	-0.657018721
0.294	1.20080554	-0.889180601	0.232162163	-0.657018423
0.295000017	1.20012307	-0.890693009	0.23367466	-0.657018363
0.296000004	1.19943833	-0.892206073	0.23518765	-0.657018423
0.297000021	1.19875145	-0.893719196	0.236700922	-0.657018304
0.298000008	1.1980623	-0.895232618	0.238214329	-0.657018304
0.299000025	1.19737101	-0.89674598	0.239727721	-0.657018244
0.300000012	1.19667745	-0.898259282	0.241240948	-0.657018304
0.301000029	1.19598174	-0.899772167	0.242753819	-0.657018363
0.302000016	1.19528389	-0.901284456	0.244266123	-0.657018304
0.303000003	1.19458389	-0.90279597	0.245777741	-0.657018244
0.30400002	1.19388175	-0.90430665	0.247288451	-0.657018185
0.305000007	1.19317746	-0.905816197	0.248798102	-0.657018065
0.306000024	1.19247103	-0.907324433	0.250306487	-0.657017946
0.307000011	1.19176245	-0.908831358	0.251813382	-0.657017946
0.308000028	1.19105172	-0.910336494	0.253318667	-0.657017827
0.309000015	1.19033885	-0.911839962	0.254822016	-0.657017946
0.310000002	1.18962383	-0.913341522	0.256323367	-0.657018185
0.311000019	1.18890679	-0.914840579	0.257822424	-0.657018185
0.312000006	1.1881876	-0.916337311	0.259319007	-0.657018304
0.313000023	1.18746638	-0.917831182	0.260812849	-0.657018304
0.31400001	1.18674302	-0.919322312	0.26230374	-0.657018542
